CookerStat, GenerateAssetRegistry=0.043541, Initialize=0.191271, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_0, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=9.656482, FlushAsyncLoading=0.012130, FlushStreamingFunc=0.051625, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.524361, TagPackageExports=18.700893, BeginCacheForCookedPlatformData=0.006530, SerializeImports=25.920942, GatherLocalizableTextData=19.119513, MarkNames=0.133112, SerializeSummary=0.033278, SerializeNames=0.437275, SerializeGatherableTextData=0.165459, BuildExportMap=0.533998, SortExportsNonSeekfree=3.213331, SortExportsSeekfreeConstructor=0.125650, SortExportsSeekfreeInner=37.831291, SortExportsSeekfree=0.010885, BuildDependencyMap=0.214286, SerializeImportMap=0.031102, SerializeExportMap=0.085838, SerializeDependencyMap=0.026122, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.205187, SerializeExports=32.379948, SerializeBulkData=0.031412, MoveFile=1.250874, UnaccountedTime=1.189291, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_1, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=27.764593, FlushAsyncLoading=0.011820, FlushStreamingFunc=0.047274, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.172298, TagPackageExports=20.319693, BeginCacheForCookedPlatformData=0.008084, SerializeImports=35.223495, GatherLocalizableTextData=22.870264, MarkNames=0.142440, SerializeSummary=0.019595, SerializeNames=0.378184, SerializeGatherableTextData=0.147108, BuildExportMap=0.352684, SortExportsNonSeekfree=2.469711, SortExportsSeekfreeConstructor=0.071220, SortExportsSeekfreeInner=38.214455, SortExportsSeekfree=0.010572, BuildDependencyMap=0.240099, SerializeImportMap=0.035767, SerializeExportMap=0.125337, SerializeDependencyMap=0.028614, SerializeStringAssetReferenceMap=0.004664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.237424, SerializeExports=32.450859, SerializeBulkData=0.013683, MoveFile=1.428768, UnaccountedTime=2.450120, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_2, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=5.840100, FlushAsyncLoading=0.006221, FlushStreamingFunc=0.054426, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.199355, TagPackageExports=21.391735, BeginCacheForCookedPlatformData=0.006843, SerializeImports=23.675152, GatherLocalizableTextData=20.255003, MarkNames=0.142753, SerializeSummary=0.018660, SerializeNames=0.376008, SerializeGatherableTextData=0.144619, BuildExportMap=0.353303, SortExportsNonSeekfree=3.057517, SortExportsSeekfreeConstructor=0.101078, SortExportsSeekfreeInner=36.224003, SortExportsSeekfree=0.009641, BuildDependencyMap=0.178520, SerializeImportMap=0.029858, SerializeExportMap=0.093613, SerializeDependencyMap=0.028923, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.700112, SerializeExports=34.905025, SerializeBulkData=0.012748, MoveFile=1.218218, UnaccountedTime=2.498012, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_3, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=6.977461, FlushAsyncLoading=0.006218, FlushStreamingFunc=0.077441, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.187226, TagPackageExports=22.343420, BeginCacheForCookedPlatformData=0.006843, SerializeImports=27.341314, GatherLocalizableTextData=19.681812, MarkNames=0.136536, SerializeSummary=0.017103, SerializeNames=0.374142, SerializeGatherableTextData=0.140578, BuildExportMap=0.346772, SortExportsNonSeekfree=2.841677, SortExportsSeekfreeConstructor=0.087395, SortExportsSeekfreeInner=38.425938, SortExportsSeekfree=0.009019, BuildDependencyMap=0.159860, SerializeImportMap=0.027370, SerializeExportMap=0.096723, SerializeDependencyMap=0.015859, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.056949, SerializeExports=35.330482, SerializeBulkData=0.012126, MoveFile=1.666069, UnaccountedTime=1.055870, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_4, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=4.945647, FlushAsyncLoading=0.004664, FlushStreamingFunc=0.059091, BlockTillAllRequestsFinished=0.005290, ResetLoadersForSaveUnMarkAllObjects=0.145860, TagPackageExports=19.733131, BeginCacheForCookedPlatformData=0.007153, SerializeImports=25.808979, GatherLocalizableTextData=24.637413, MarkNames=0.149284, SerializeSummary=0.017107, SerializeNames=0.374764, SerializeGatherableTextData=0.149593, BuildExportMap=0.362325, SortExportsNonSeekfree=3.354527, SortExportsSeekfreeConstructor=0.088640, SortExportsSeekfreeInner=40.602684, SortExportsSeekfree=0.009019, BuildDependencyMap=0.166699, SerializeImportMap=0.028614, SerializeExportMap=0.092991, SerializeDependencyMap=0.015862, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.606243, SerializeExports=37.566936, SerializeBulkData=0.012439, MoveFile=1.214486, UnaccountedTime=1.251806, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_5, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=5.561128, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.033278, BlockTillAllRequestsFinished=0.004973, ResetLoadersForSaveUnMarkAllObjects=0.150219, TagPackageExports=21.894634, BeginCacheForCookedPlatformData=0.006530, SerializeImports=24.232168, GatherLocalizableTextData=23.836254, MarkNames=0.225481, SerializeSummary=0.020526, SerializeNames=0.510678, SerializeGatherableTextData=0.197798, BuildExportMap=0.568211, SortExportsNonSeekfree=3.166370, SortExportsSeekfreeConstructor=0.071842, SortExportsSeekfreeInner=38.852020, SortExportsSeekfree=0.008397, BuildDependencyMap=0.184119, SerializeImportMap=0.040743, SerializeExportMap=0.128135, SerializeDependencyMap=0.019904, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.948514, SerializeExports=34.850906, SerializeBulkData=0.013996, MoveFile=1.340132, UnaccountedTime=1.295969, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_6, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=4.951864, FlushAsyncLoading=0.004042, FlushStreamingFunc=0.047274, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.144310, TagPackageExports=21.598864, BeginCacheForCookedPlatformData=0.006530, SerializeImports=27.274757, GatherLocalizableTextData=20.751371, MarkNames=0.141196, SerializeSummary=0.018660, SerializeNames=0.372276, SerializeGatherableTextData=0.146486, BuildExportMap=0.358280, SortExportsNonSeekfree=3.266204, SortExportsSeekfreeConstructor=0.087082, SortExportsSeekfreeInner=38.066105, SortExportsSeekfree=0.009332, BuildDependencyMap=0.273995, SerializeImportMap=0.028301, SerializeExportMap=0.097658, SerializeDependencyMap=0.027057, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.254637, SerializeExports=37.516552, SerializeBulkData=0.011507, MoveFile=1.216039, UnaccountedTime=1.041878, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_7, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Saved/Autosaves/Game/Blueprints/HeroCharacter_Auto1.uasset, AutoPackageBackupDelegate=7.406648, FlushAsyncLoading=0.012752, FlushStreamingFunc=0.049450, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.164211, TagPackageExports=25.083088, BeginCacheForCookedPlatformData=0.006840, SerializeImports=32.124924, GatherLocalizableTextData=23.657427, MarkNames=0.146173, SerializeSummary=0.022702, SerializeNames=0.391562, SerializeGatherableTextData=0.148661, BuildExportMap=0.361077, SortExportsNonSeekfree=3.010247, SortExportsSeekfreeConstructor=0.069354, SortExportsSeekfreeInner=42.457531, SortExportsSeekfree=0.008397, BuildDependencyMap=0.198115, SerializeImportMap=0.037320, SerializeExportMap=0.103258, SerializeDependencyMap=0.027679, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.494736, SerializeExports=35.171867, SerializeBulkData=0.012130, MoveFile=1.343861, UnaccountedTime=0.273999, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_8, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=9.832513, FlushAsyncLoading=0.011194, FlushStreamingFunc=0.055980, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.217084, TagPackageExports=34.266834, BeginCacheForCookedPlatformData=0.006840, SerializeImports=33.258545, GatherLocalizableTextData=28.498575, MarkNames=0.922758, SerializeSummary=0.029236, SerializeNames=0.498235, SerializeGatherableTextData=0.189092, BuildExportMap=0.464335, SortExportsNonSeekfree=6.242547, SortExportsSeekfreeConstructor=0.123467, SortExportsSeekfreeInner=49.778347, SortExportsSeekfree=0.009954, BuildDependencyMap=1.273263, SerializeImportMap=0.041053, SerializeExportMap=0.162035, SerializeDependencyMap=0.073086, SerializeStringAssetReferenceMap=0.006221, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.292579, SerializeExports=42.837585, SerializeBulkData=0.013996, MoveFile=1.517095, UnaccountedTime=1.065824, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
SavePackageTransactionIdF980C0B1430CEBFD4C493CA1B87EFD3B_9, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=7.688426, FlushAsyncLoading=0.005286, FlushStreamingFunc=0.066243, BlockTillAllRequestsFinished=0.005290, ResetLoadersForSaveUnMarkAllObjects=0.192512, TagPackageExports=35.017605, BeginCacheForCookedPlatformData=0.007775, SerializeImports=35.150097, GatherLocalizableTextData=29.895000, MarkNames=0.173852, SerializeSummary=0.016794, SerializeNames=0.409909, SerializeGatherableTextData=0.172921, BuildExportMap=0.374455, SortExportsNonSeekfree=5.643234, SortExportsSeekfreeConstructor=0.116628, SortExportsSeekfreeInner=48.205582, SortExportsSeekfree=0.009950, BuildDependencyMap=1.136113, SerializeImportMap=0.038564, SerializeExportMap=0.169188, SerializeDependencyMap=20.607996, SerializeStringAssetReferenceMap=0.018660, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.471212, SerializeExports=47.451694, SerializeBulkData=0.013065, MoveFile=1.260515, UnaccountedTime=1.166899, RunGuid=RunIDCA0E0E7F4D1151B3092D49A4DB365605
